Total_Stops,Price,Dept_time_hrs,Dept_time_mins,Journey_Day,Journey_month,Journey_year,Arrival_time_hrs,Arrival_time_mins,duration_hours,duration_minutes,Arrival_Date_day,Arrival_Date_month,Arrival_Date_year,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1,7485,11,40,21,5,2019,1,30,13,50,22,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4667,11,40,21,6,2019,13,55,2,15,21,6,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,14151,20,25,15,5,2019,18,0,21,35,16,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7048,16,0,27,5,2019,1,30,9,30,28,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12557,19,45,21,3,2019,4,25,8,40,22,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15965,15,5,15,6,2019,1,30,10,25,16,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11791,11,5,3,3,2019,22,10,11,5,3,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8291,7,5,3,3,2019,21,20,14,15,3,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4990,16,55,21,4,2019,19,55,3,0,21,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,9135,17,0,12,5,2019,18,50,1,50,12,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4409,22,50,12,4,2019,1,20,2,30,13,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,20,0,21,5,2019,4,40,8,40,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10407,9,0,27,5,2019,19,0,10,0,27,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9315,7,30,27,5,2019,19,0,11,30,27,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9663,21,10,24,5,2019,4,40,7,30,25,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9264,18,35,21,3,2019,1,35,7,0,22,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,9,45,15,5,2019,12,0,2,15,15,5,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,6442,5,5,24,6,2019,12,10,7,5,24,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15078,17,30,9,5,2019,1,30,8,0,10,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6218,18,5,1,5,2019,23,30,5,25,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,13,0,12,6,2019,12,35,23,35,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13677,19,0,9,3,2019,1,35,6,35,10,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,7,10,24,6,2019,10,10,3,0,24,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,17,30,3,6,2019,12,35,19,5,4,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3873,6,55,27,6,2019,9,30,2,35,27,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,4812,8,45,27,6,2019,13,15,4,30,27,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,2017,22,45,15,5,2019,0,15,1,30,16,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4462,20,25,21,3,2019,23,5,2,40,21,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10231,5,0,15,6,2019,7,40,2,40,15,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6383,10,30,21,3,2019,22,55,12,25,21,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11989,17,15,24,6,2019,7,40,14,25,25,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7303,18,55,24,3,2019,21,45,2,50,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7229,18,55,21,4,2019,22,0,3,5,21,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4995,8,45,21,6,2019,10,15,1,30,21,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,7408,13,0,15,6,2019,21,0,8,0,15,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,14960,16,45,15,5,2019,12,30,19,45,16,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4482,23,25,24,3,2019,2,10,2,45,25,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6442,6,50,1,6,2019,16,10,9,20,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6144,8,20,12,5,2019,11,20,3,0,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,15129,9,40,27,5,2019,12,35,2,55,27,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10231,22,0,21,5,2019,19,15,21,15,22,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,20,0,3,4,2019,22,50,2,50,3,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4823,8,30,9,6,2019,11,20,2,50,9,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12898,11,30,21,5,2019,4,25,16,55,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5678,19,35,1,5,2019,21,5,1,30,1,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,14483,5,55,9,3,2019,7,40,1,45,9,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2228,19,35,15,5,2019,21,5,1,30,15,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,8018,13,15,15,6,2019,22,30,9,15,15,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15136,9,55,6,3,2019,21,0,11,5,6,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5583,15,45,24,4,2019,22,5,6,20,24,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,13381,14,25,12,6,2019,19,15,4,50,12,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7932,6,55,15,3,2019,10,50,3,55,15,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7757,20,0,9,5,2019,8,15,12,15,10,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13029,5,30,18,5,2019,4,25,22,55,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,6,55,9,6,2019,9,30,2,35,9,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,10216,13,20,3,3,2019,16,10,2,50,3,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3100,21,5,21,5,2019,22,25,1,20,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,8245,17,15,21,3,2019,19,15,2,0,21,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14594,11,5,1,3,2019,19,50,8,45,1,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,14237,18,25,1,6,2019,12,35,18,10,2,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13164,8,20,21,5,2019,23,15,14,55,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14924,20,55,9,6,2019,4,25,7,30,10,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,21,10,21,5,2019,16,20,19,10,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7064,10,20,6,5,2019,17,35,7,15,6,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9555,7,10,24,5,2019,18,50,11,40,24,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,7155,10,35,24,6,2019,19,15,8,40,24,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12192,8,0,9,6,2019,19,0,11,0,9,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7353,16,45,18,5,2019,7,10,14,25,19,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5054,7,35,27,6,2019,12,10,4,35,27,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18485,17,50,15,6,2019,1,30,7,40,16,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,6,30,6,6,2019,18,15,11,45,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6144,8,20,18,5,2019,11,20,3,0,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2754,19,5,1,5,2019,20,35,1,30,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,12327,15,5,27,3,2019,1,35,10,30,28,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,6,55,6,5,2019,9,30,2,35,6,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,12373,22,50,18,5,2019,4,25,5,35,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10231,22,0,21,5,2019,19,15,21,15,22,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7318,9,15,21,5,2019,21,0,11,45,21,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,16736,11,40,6,3,2019,7,40,20,0,7,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6195,21,50,9,6,2019,3,35,5,45,10,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2753,5,45,6,6,2019,7,15,1,30,6,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,3807,9,30,24,3,2019,12,5,2,35,24,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,20064,5,25,3,3,2019,4,25,23,0,4,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5406,21,5,21,6,2019,0,20,3,15,22,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10441,22,0,1,6,2019,19,15,21,15,2,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8066,20,25,6,5,2019,9,45,13,20,7,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6961,17,0,27,6,2019,19,45,2,45,27,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5586,14,55,21,3,2019,17,50,2,55,21,3,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,7384,17,40,1,6,2019,23,0,5,20,1,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,20800,11,40,1,3,2019,9,0,21,20,2,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,13941,6,30,12,5,2019,12,0,5,30,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5198,8,20,3,5,2019,11,20,3,0,3,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3807,9,30,18,3,2019,12,5,2,35,18,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,13838,9,45,3,3,2019,22,20,12,35,3,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11185,7,5,24,6,2019,9,25,2,20,24,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,15,15,21,6,2019,18,10,2,55,21,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,21,50,12,6,2019,4,25,6,35,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4384,19,35,9,3,2019,22,5,2,30,9,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,12819,13,25,27,6,2019,12,35,23,10,28,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7757,21,10,6,5,2019,10,5,12,55,7,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7174,20,30,21,4,2019,23,0,2,30,21,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6674,11,55,1,6,2019,22,30,10,35,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2227,20,5,18,5,2019,21,40,1,35,18,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,13014,19,30,12,6,2019,12,35,17,5,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3175,16,55,21,3,2019,18,25,1,30,21,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,6565,9,35,1,3,2019,12,20,2,45,1,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12681,18,55,1,4,2019,23,35,4,40,1,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3687,7,5,1,6,2019,9,20,2,15,1,6,2019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,3210,19,35,15,6,2019,21,5,1,30,15,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4778,20,25,6,3,2019,23,5,2,40,6,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10877,11,25,3,6,2019,19,0,7,35,3,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9187,20,20,24,5,2019,10,45,14,25,25,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,6850,22,0,15,3,2019,23,20,1,20,15,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14781,8,25,12,5,2019,18,15,9,50,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13227,16,45,6,5,2019,8,55,16,10,7,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4668,7,0,9,5,2019,9,40,2,40,9,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,14178,6,30,24,5,2019,12,0,5,30,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8066,17,0,6,5,2019,9,45,16,45,7,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3943,13,0,6,5,2019,15,50,2,50,6,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11200,7,30,1,6,2019,19,0,11,30,1,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8586,18,55,18,5,2019,4,40,9,45,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13044,21,10,12,6,2019,10,5,12,55,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8099,9,15,3,6,2019,19,15,10,0,3,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,17,30,15,6,2019,4,25,10,55,16,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18275,17,50,24,6,2019,1,30,7,40,25,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8475,6,0,27,5,2019,21,0,15,0,27,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3873,22,20,6,4,2019,0,40,2,20,7,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2227,21,20,21,6,2019,22,50,1,30,21,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,16389,5,25,6,3,2019,19,45,14,20,6,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5228,6,10,3,5,2019,8,55,2,45,3,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5092,11,50,21,3,2019,8,55,21,5,22,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4777,21,20,9,3,2019,0,15,2,55,10,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3383,5,50,24,3,2019,8,40,2,50,24,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8452,7,10,21,5,2019,9,5,1,55,21,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3943,23,30,27,5,2019,2,20,2,50,28,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3100,21,5,24,6,2019,22,25,1,20,24,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14871,9,10,6,3,2019,1,35,16,25,7,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,11,10,21,6,2019,14,5,2,55,21,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11789,6,0,12,6,2019,19,0,13,0,12,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10529,11,40,15,5,2019,19,0,7,20,15,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5615,5,50,15,3,2019,8,40,2,50,15,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4649,15,5,6,6,2019,20,20,5,15,6,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,12723,5,50,9,6,2019,23,15,17,25,9,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,6,30,24,5,2019,18,15,11,45,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14714,20,55,3,6,2019,19,0,22,5,4,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6216,14,40,12,6,2019,17,50,3,10,12,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,4148,9,35,15,3,2019,12,20,2,45,15,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5647,6,40,6,3,2019,12,0,5,20,6,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,8,25,15,5,2019,18,15,9,50,15,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6818,5,5,9,5,2019,12,10,7,5,9,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13643,10,55,27,5,2019,7,40,20,45,28,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6358,7,0,27,3,2019,21,0,14,0,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,13,0,1,6,2019,19,0,6,0,1,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6460,8,45,21,4,2019,13,15,4,30,21,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,9663,21,10,12,5,2019,12,0,14,50,13,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13941,6,30,21,5,2019,10,5,3,35,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5963,19,45,27,3,2019,19,45,0,0,27,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13014,19,30,15,6,2019,12,35,17,5,16,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9663,16,30,9,5,2019,9,20,16,50,10,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4423,13,0,6,4,2019,15,50,2,50,6,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,21219,11,40,6,5,2019,19,0,7,20,6,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7503,18,35,24,5,2019,1,30,6,55,25,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,21,25,24,6,2019,0,5,2,40,25,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15129,9,40,9,5,2019,12,35,2,55,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,6197,7,10,27,3,2019,21,20,14,10,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,17,45,27,5,2019,20,5,2,20,27,5,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,9100,7,30,27,3,2019,19,15,11,45,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4050,7,5,1,6,2019,8,30,1,25,1,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,7723,10,0,6,6,2019,1,30,15,30,7,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15129,23,5,9,5,2019,19,0,19,55,10,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12373,8,0,18,5,2019,19,0,11,0,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4591,23,30,3,5,2019,2,20,2,50,4,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6300,8,20,9,3,2019,10,35,2,15,9,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,5176,17,0,24,3,2019,19,45,2,45,24,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12717,9,0,15,6,2019,19,0,10,0,15,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4405,11,40,18,3,2019,13,55,2,15,18,3,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6749,15,45,21,4,2019,22,5,6,20,21,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,7064,10,20,12,5,2019,17,35,7,15,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16289,7,5,21,5,2019,12,35,5,30,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6297,11,35,15,3,2019,14,0,2,25,15,3,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,5678,19,35,12,5,2019,21,5,1,30,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14388,20,0,1,5,2019,9,20,13,20,2,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,6,0,18,4,2019,8,45,2,45,18,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,9806,11,55,24,3,2019,16,25,4,30,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6195,21,50,6,6,2019,3,35,5,45,7,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13044,18,55,12,6,2019,18,15,23,20,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13882,11,45,27,6,2019,4,25,16,40,28,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8147,5,45,24,3,2019,10,45,5,0,24,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,8052,17,15,9,4,2019,7,40,14,25,10,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14781,6,30,1,5,2019,19,50,13,20,1,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14151,9,35,24,5,2019,22,5,12,30,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6704,18,5,18,5,2019,23,30,5,25,18,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
